book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2445,47,2,21310,428,6,40,2002,152,5
1164,144,9,29583,528,5,38,2021,68,6
289,70,4,7669,662,10,35,2015,59,1
2053,443,9,26062,653,9,46,2006,193,5
258,376,6,3729,668,4,41,2019,97,6
2659,320,3,21090,379,7,48,2002,84,3
2631,316,1,9144,357,6,22,2001,159,4
43,223,9,17495,648,10,36,2008,34,1
55,361,7,22549,428,10,24,2003,8,7
28,35,5,16090,635,6,47,2005,136,1
342,426,1,13109,217,10,26,2019,27,3
2850,33,2,3167,490,7,48,2001,124,7
390,202,10,859,346,4,13,2000,50,2
2121,167,4,19489,423,3,41,2006,147,2
1376,265,2,17893,452,7,38,2019,81,5
1207,272,8,11962,675,9,14,2018,13,1
2977,298,6,7549,294,2,32,2004,30,2
925,170,9,21855,547,7,42,2000,148,5
309,81,3,11153,306,2,38,2008,180,4
1626,339,4,14636,375,7,6,2004,109,2
348,254,2,23290,203,3,40,2020,8,2
1119,332,5,17241,416,1,22,2016,184,6
2612,302,7,9796,527,4,32,2016,28,4
2351,103,5,9472,374,6,43,2000,150,1
2382,366,2,13201,594,7,14,2003,45,4
2907,233,8,12113,391,3,11,2005,180,3
2747,312,7,28297,415,10,42,2005,162,2
1529,272,10,6487,487,10,7,2010,85,6
1072,52,9,8217,507,6,39,2017,11,1
1448,289,9,23828,610,7,40,2012,185,2
95,251,7,17194,481,8,11,2008,96,1
2189,315,9,20514,530,1,13,2008,15,2
662,428,4,20146,622,9,39,2018,164,5
260,226,4,18105,645,4,3,2013,47,6
1452,217,3,4554,148,8,22,2014,138,6
1295,277,1,28534,85,3,32,2019,190,5
2978,12,6,1497,653,7,12,2018,128,3
466,125,10,9339,159,1,41,2019,156,7
1949,77,3,25512,650,9,42,2010,8,5
2453,45,3,20240,653,4,43,2004,132,1
1943,353,3,4716,313,5,20,2004,137,5
2140,318,8,29434,564,8,4,2016,68,6
1771,239,8,24173,607,10,18,2006,89,3
2718,364,9,13510,662,5,7,2020,111,6
1831,316,7,9295,216,3,35,2017,70,5
1612,133,10,16261,279,1,5,2012,120,5
2088,18,5,21663,241,6,12,2009,123,4
1289,191,3,2673,641,10,24,2008,94,4
316,417,8,26698,308,3,45,2004,17,5
940,341,5,29295,346,10,23,2015,48,6
2674,20,1,21939,449,3,45,2010,79,1
768,265,7,15537,630,4,22,2011,110,2
1611,264,3,6230,192,3,18,2011,83,2
464,326,6,16680,561,8,25,2018,192,7
1413,338,2,11849,517,10,47,2003,61,1
1924,377,8,16897,486,6,31,2021,46,6
60,88,3,18656,222,10,2,2010,88,3
1734,438,1,27193,86,6,50,2005,73,6
2876,2,1,27226,346,8,25,2003,100,3
54,363,2,6223,631,6,28,2001,175,3
1098,421,9,13168,250,5,42,2015,83,7
1194,411,10,29567,79,3,32,2009,18,6
2440,153,8,29183,390,1,5,2017,98,3
2473,232,9,15069,618,7,6,2007,58,6
154,34,1,16349,598,10,14,2019,94,6
1232,318,10,28909,600,7,20,2002,89,7
2649,318,10,24317,470,9,20,2017,149,7
408,303,2,9603,247,6,35,2011,177,7
363,228,2,7332,318,4,29,2013,104,4
2947,178,2,25660,591,1,25,2018,182,4
2391,67,1,4457,463,6,40,2010,124,2
2388,422,5,18160,246,8,49,2012,56,4
1420,418,6,26828,616,8,22,2008,165,1
1935,266,4,855,223,9,3,2007,126,5
890,173,10,29258,669,4,1,2019,127,5
1943,270,5,24217,417,1,2,2002,61,1
994,272,10,19577,468,4,38,2011,151,4
1171,283,4,1531,589,3,46,2007,94,1
1906,147,4,11002,600,6,5,2017,26,4
4,41,3,8665,491,9,1,2007,168,2
294,361,5,14407,584,6,4,2018,57,7
842,70,9,18071,394,7,49,2014,114,5
517,235,5,28967,316,2,15,2005,186,5
2833,116,4,14047,99,2,19,2017,160,6
914,335,1,554,369,8,38,2011,191,5
2985,252,1,27731,133,2,7,2004,173,3
2225,331,2,10976,178,2,26,2001,26,2
717,107,5,3385,236,10,43,2013,54,4
1915,322,10,5827,524,6,29,2009,79,3
200,254,3,7557,315,3,14,2005,61,5
1498,130,1,16277,327,8,33,2003,4,6
1387,442,8,25515,382,3,12,2021,199,6
992,21,2,22790,429,1,24,2000,20,7
732,29,4,27958,557,9,30,2000,111,5
1559,139,7,25443,692,4,9,2007,55,4
805,384,4,29363,76,8,36,2020,179,7
2566,265,5,12077,587,7,8,2012,102,6
216,417,8,4338,508,4,50,2001,42,3
1768,208,8,22018,199,6,7,2015,171,3
1024,208,8,9767,122,1,50,2006,57,2
2329,357,10,8577,526,1,37,2019,199,5
1631,344,1,23822,595,9,11,2018,70,3
2588,370,7,20862,245,5,48,2016,2,3
1590,106,6,3629,687,10,49,2011,160,7
1511,357,1,27173,231,8,39,2014,109,3
1194,304,7,16145,89,7,2,2010,36,2
779,3,1,22786,399,5,22,2006,18,5
2285,411,2,7979,657,8,35,2012,43,1
1873,140,1,3828,205,7,4,2008,83,3
1378,441,1,25127,342,3,34,2020,11,1
118,419,1,23124,622,5,50,2011,113,1
1786,221,3,28519,485,9,46,2000,89,2
979,359,3,1728,554,3,16,2015,199,5
1603,62,4,22716,131,8,43,2013,101,5
107,390,4,13685,403,8,31,2010,193,6
1926,265,8,20048,538,2,28,2002,6,2
1809,323,6,21901,126,6,3,2021,98,2
347,358,5,10476,89,3,23,2001,40,6
763,106,1,23004,199,6,23,2007,3,4
1781,221,1,4558,619,10,22,2018,197,1
2994,177,3,2505,417,9,2,2013,109,4
883,438,4,10673,537,5,39,2015,25,1
2997,275,9,1138,653,3,27,2010,123,1
1589,120,8,5430,208,10,12,2013,9,5
980,156,2,12319,346,10,48,2011,9,4
1308,101,8,6287,140,3,21,2017,41,2
2838,297,7,295,554,8,47,2015,169,1
1930,88,1,20966,667,8,34,2016,180,3
57,376,10,14470,599,6,25,2000,166,4
1201,162,5,8164,406,1,13,2010,23,1
940,300,3,16268,140,1,16,2020,116,7
1108,20,4,26934,354,4,44,2001,57,3
1434,326,4,18285,83,9,49,2021,58,7
786,123,6,20735,143,7,18,2018,127,7
1401,362,1,4651,570,5,17,2020,198,4
2388,53,8,7459,76,1,33,2021,28,2
2556,93,10,27965,200,10,15,2021,112,3
2904,318,4,9475,221,5,1,2002,78,4
1500,314,9,18724,632,10,15,2012,50,3
2200,98,8,24422,103,10,5,2004,102,3
1437,167,2,16837,637,3,38,2019,33,2
1677,141,8,19348,165,5,20,2003,182,3
2525,139,3,20799,283,7,41,2000,190,5
1687,329,8,19098,568,4,8,2018,91,3
2399,419,3,4197,457,5,12,2010,60,7
1464,51,3,9186,507,9,26,2016,128,7
2361,277,9,5627,348,2,22,2018,80,2
2854,380,3,7518,602,2,27,2008,104,4
2877,229,8,19230,637,6,23,2011,116,5
2182,376,2,15681,150,3,30,2004,106,5
2894,187,5,6014,498,2,21,2009,30,1
681,241,8,11703,395,4,30,2009,14,6
1443,160,9,12590,471,4,29,2000,26,4
681,109,9,1928,580,8,38,2010,77,6
1071,354,7,6947,78,6,47,2002,71,4
796,298,9,14316,173,2,9,2012,174,5
2825,383,3,5195,533,1,19,2007,10,7
2420,393,9,5496,593,4,47,2014,110,3
175,135,4,14338,605,2,11,2000,55,1
1928,270,7,25898,305,8,23,2010,88,7
1808,409,5,27097,415,4,15,2009,192,2
1256,226,8,868,699,8,30,2012,119,6
490,180,8,11298,93,8,8,2012,43,2
302,447,3,9436,406,2,34,2001,110,2
2185,433,1,13514,304,3,50,2000,187,5
848,57,2,11174,586,5,18,2010,106,5
2447,341,5,27431,404,8,48,2019,87,4
681,234,1,13448,224,10,45,2003,88,3
959,192,5,9590,646,5,22,2003,197,7
1559,112,5,1961,673,6,12,2000,186,6
889,387,7,17957,532,6,25,2005,189,6
1161,252,8,16821,160,9,18,2019,96,5
1065,128,1,18254,586,8,15,2008,70,1
2734,72,3,26832,611,4,38,2001,186,2
2523,156,9,17719,281,5,31,2001,100,6
1504,254,2,24459,280,5,30,2013,129,2
320,448,2,9995,354,4,49,2007,114,2
85,135,5,7418,496,6,29,2004,148,2
2363,179,2,1051,295,5,37,2018,124,6
2771,155,3,28619,405,1,26,2019,132,3
1549,167,7,1701,125,10,47,2021,94,2
2891,277,8,12135,267,1,5,2013,18,4
1330,121,7,1586,208,3,40,2006,149,5
176,104,6,1177,521,2,40,2009,18,6
1073,430,4,3741,125,8,25,2014,131,4
1687,50,3,7368,308,3,38,2008,91,7
2155,188,5,26407,138,6,1,2016,123,1
2283,47,4,24114,591,6,1,2013,188,6
1557,444,9,23338,483,3,44,2020,189,6
51,238,4,12286,637,8,29,2007,15,7
911,413,4,5433,496,9,2,2009,32,3
1333,91,3,6848,673,8,22,2008,145,6
1890,291,5,14097,594,8,22,2013,8,7
1602,10,8,1612,201,2,2,2018,84,5
644,94,10,6787,258,6,33,2021,78,4
675,58,1,3141,282,5,48,2018,151,4
2610,370,4,3168,578,8,35,2015,56,6
2841,170,2,6165,634,3,14,2020,108,6
16,324,10,458,238,4,36,2009,58,2
728,335,4,23005,621,9,29,2019,173,5
301,194,3,5030,599,4,14,2021,176,4
2710,397,5,29820,144,2,8,2008,55,4
2005,439,5,13106,149,10,9,2000,78,6
923,272,3,18814,119,1,44,2002,148,1
357,112,8,3433,436,1,32,2010,60,2
873,425,2,14664,382,8,24,2008,149,4
2816,297,5,3472,674,4,23,2002,37,6
1122,27,7,3599,510,5,45,2000,88,1
1055,410,8,20288,365,2,10,2006,4,6
34,276,7,24437,488,3,40,2008,101,6
327,107,1,27298,340,1,28,2018,172,2
882,56,4,21092,443,1,34,2003,163,6
2080,125,4,4375,372,10,14,2004,107,2
1152,347,9,9182,367,4,33,2004,152,4
957,163,5,28627,207,1,27,2006,181,2
2296,357,10,9145,465,9,41,2003,113,7
2984,282,1,20647,456,4,35,2018,42,4
1751,351,4,17248,461,8,14,2007,94,6
2359,292,4,20927,463,9,3,2015,34,3
500,236,9,3791,100,6,29,2007,102,7
220,320,8,11254,636,5,31,2002,7,1
1213,410,7,26384,190,5,48,2018,136,6
329,146,5,11402,449,3,9,2008,71,4
2558,195,1,22191,196,3,40,2015,125,2
738,299,8,8146,255,3,48,2014,118,6
721,280,4,23628,474,5,8,2000,38,2
1884,161,8,6092,594,1,9,2009,15,3
383,42,9,26089,266,7,30,2021,162,2
339,154,3,18685,588,10,25,2017,70,6
2661,29,5,29125,173,10,19,2013,131,2
1278,280,9,9331,169,7,34,2019,178,3
1319,94,6,29681,367,5,4,2009,71,7
2645,190,1,7393,573,5,28,2014,74,3
1620,22,5,7753,203,9,2,2015,129,1
1995,355,6,20270,226,8,11,2010,41,5
1431,273,2,12206,510,5,50,2019,67,4
2467,44,9,3945,603,3,29,2012,65,1
2913,138,2,29965,149,3,32,2021,43,7
476,132,6,22223,540,5,47,2008,180,7
2679,232,1,20997,666,1,44,2019,12,6
1372,57,1,25920,216,7,47,2007,36,6
1462,41,7,29346,83,4,29,2019,165,4
1221,56,3,28066,609,6,47,2014,185,4
652,135,6,5780,130,6,15,2004,188,2
1305,34,10,13905,191,5,17,2012,178,2
1346,328,8,25092,391,8,14,2013,122,6
1320,60,10,25792,503,5,35,2007,63,1
2104,184,8,2971,193,2,34,2006,24,6
1436,3,7,26812,147,8,13,2018,192,2
2737,196,3,17791,595,9,41,2008,177,1
221,260,9,19899,494,7,20,2013,46,4
1206,374,10,24113,546,1,5,2004,33,6
2370,3,7,6631,187,10,5,2003,176,5
1198,133,1,21897,241,10,43,2012,198,6
2998,116,9,7078,539,9,33,2007,61,2
2477,400,4,13764,674,5,6,2020,119,3
681,386,3,5342,397,7,8,2019,155,2
1882,147,6,12898,485,1,20,2008,89,1
2573,235,7,20637,265,8,47,2020,96,7
1267,444,6,6342,266,2,30,2013,185,3
405,41,2,15610,625,3,2,2002,193,3
2372,179,7,27574,225,9,32,2008,153,3
717,228,4,10895,122,8,5,2003,23,5
1405,316,8,21384,150,8,18,2011,54,5
916,264,6,15373,173,8,33,2013,112,4
1158,407,10,13350,255,5,13,2002,99,1
2782,205,10,23879,585,8,49,2018,155,6
1747,398,6,15592,243,6,14,2012,58,1
2311,350,10,25142,157,6,9,2009,107,1
2877,151,3,24768,423,9,2,2011,158,5
2739,352,2,3778,669,10,41,2010,79,1
1586,82,5,6690,572,10,44,2015,112,3
699,378,3,21966,412,4,42,2005,90,7
419,36,5,13203,172,1,30,2021,92,1
215,86,2,29333,650,8,28,2021,163,5
2556,62,10,7222,85,6,6,2020,86,2
1088,216,10,2577,92,3,16,2012,28,3
2403,212,1,28227,545,5,20,2018,152,5
786,161,10,3342,406,3,41,2015,10,3
321,24,10,24155,202,1,31,2005,35,7
1090,144,4,27074,246,8,16,2012,104,1
1702,54,9,9324,219,8,32,2012,90,7
518,317,9,17088,692,2,5,2016,87,3
2926,258,3,6480,395,10,50,2003,31,1
490,10,10,4143,415,2,34,2001,55,3
1862,59,2,13737,225,3,35,2021,80,4
592,401,10,11999,384,8,43,2012,76,3
610,2,6,14053,324,7,45,2010,22,7
1116,122,3,25801,154,9,47,2007,84,5
2066,265,5,1428,122,8,42,2002,39,3
750,404,7,4371,215,7,29,2002,135,2
2229,385,1,21291,195,2,13,2013,124,6
2335,366,5,9964,207,9,32,2014,167,3
2740,448,3,26608,267,8,25,2015,74,5
1661,116,1,25883,233,9,50,2018,170,3
684,146,1,19250,299,6,11,2001,88,2
2981,142,6,17330,358,7,4,2015,43,4
2941,201,5,13800,456,5,27,2004,71,6
2151,51,1,29164,214,6,29,2013,151,4
1641,118,6,27995,411,5,43,2020,159,3
2894,2,6,28361,139,4,31,2014,175,2
1162,284,1,18429,608,6,38,2017,105,1
2264,14,8,3266,83,8,14,2019,110,2
1711,160,7,3275,262,3,40,2007,172,6
2215,109,4,26505,480,9,14,2000,99,7
2862,182,10,11288,211,6,22,2018,119,7
335,430,10,14317,692,1,13,2020,188,6
1362,160,6,12512,416,10,37,2001,193,7
2758,45,10,21779,93,1,8,2021,45,5
1374,266,10,14509,649,9,29,2020,105,5
1039,329,6,20508,132,7,45,2019,29,1
246,309,8,9520,613,5,34,2013,78,3
313,140,9,2771,239,5,1,2006,122,3
1291,321,5,5390,661,3,50,2019,138,7
669,143,10,22182,265,6,35,2015,83,1
2183,439,8,8507,188,10,11,2015,63,5
1247,191,9,23713,538,5,16,2002,117,6
1268,121,10,6218,80,6,30,2006,122,6
1598,102,4,8703,473,1,15,2004,100,3
1153,343,2,790,344,10,38,2007,68,4
779,189,7,3682,297,3,7,2003,4,5
2869,440,2,1338,476,4,27,2005,179,4
2111,369,3,15117,347,9,42,2015,84,6
424,431,1,9888,367,1,30,2010,63,4
2762,198,3,11808,404,9,39,2019,11,7
2289,156,1,5611,646,5,50,2012,114,6
297,99,8,3820,197,3,23,2003,156,3
308,81,4,15557,433,4,23,2003,192,1
2857,357,6,8300,367,3,41,2011,128,4
1611,210,3,23429,76,8,32,2003,189,1
898,273,4,24250,525,3,6,2021,96,4
2146,75,8,5017,585,5,26,2010,9,5
2000,387,7,24674,254,10,12,2006,37,7
782,306,1,21159,648,10,1,2010,40,2
2044,437,6,6867,191,1,43,2016,176,7
449,227,10,2879,552,10,25,2021,101,1
1959,203,6,29673,245,2,17,2014,36,7
1833,395,5,11435,107,9,25,2016,120,7
1278,335,4,4304,695,6,33,2007,18,6
994,335,6,3604,307,4,3,2004,81,1
1912,108,9,865,503,3,16,2012,69,4
1480,404,8,29437,321,9,1,2006,88,7
2769,276,8,17313,263,1,43,2001,38,6
2637,193,9,9302,566,1,4,2012,70,6
1929,175,3,13710,90,2,1,2020,49,7
472,416,9,2357,495,2,46,2021,128,7
1701,441,10,24145,175,1,22,2016,70,2
1859,422,9,15174,371,5,4,2018,114,7
2559,240,7,21135,460,6,50,2013,15,3
2130,6,8,10892,370,2,21,2000,88,4
287,399,1,26792,144,5,18,2016,41,4
1903,430,2,13764,451,3,47,2005,10,5
2377,410,8,14568,289,2,47,2013,126,7
2285,269,9,5667,580,6,22,2013,80,3
1348,180,8,24081,244,4,50,2007,129,1
2484,430,10,25855,261,7,3,2007,68,4
289,210,5,2532,271,5,17,2000,120,5
68,1,7,9761,75,5,32,2002,70,5
244,280,7,15536,88,10,11,2007,47,4
2371,245,9,4780,303,6,37,2010,141,5
1221,285,2,16963,495,4,37,2004,2,2
1421,118,6,10354,397,1,7,2005,109,3
2458,426,8,1209,613,7,9,2003,32,1
2610,57,7,22186,347,3,44,2006,157,1
449,137,1,370,438,7,46,2021,51,2
2698,23,7,3990,475,5,34,2004,124,2
72,90,9,23566,421,4,10,2005,116,5
231,52,3,1979,125,9,48,2007,147,5
1745,322,9,12457,650,1,17,2015,51,4
1396,126,9,14375,616,7,48,2020,183,1
2163,62,3,16945,359,4,47,2008,92,5
2387,182,10,20478,172,6,13,2011,54,2
2158,408,2,7841,504,9,7,2021,154,5
1193,134,4,6491,275,5,48,2019,139,1
2830,198,2,4208,538,8,28,2001,20,5
336,448,1,18949,244,5,22,2008,143,1
2416,339,6,25072,680,8,21,2011,18,3
116,280,8,8451,402,4,49,2011,44,3
2559,127,3,12432,499,6,24,2000,38,3
1031,41,5,21403,478,4,28,2018,24,2
919,236,4,4901,243,8,20,2002,41,5
2310,272,3,23689,237,4,48,2011,95,6
1054,283,6,28699,548,7,14,2006,168,3
1372,69,9,22192,319,10,4,2016,23,1
1657,232,1,29311,647,8,25,2007,134,7
1661,213,2,1191,398,6,8,2012,127,1
2609,153,7,28413,289,1,4,2003,96,7
1394,207,5,3262,695,4,15,2006,165,4
2068,441,2,23377,658,5,1,2006,112,1
1652,347,8,28983,157,10,22,2004,58,4
1854,123,6,29314,323,1,14,2016,117,5
348,232,2,23208,648,7,16,2018,169,3
1426,81,8,3875,668,7,33,2003,131,2
1562,427,10,20072,574,10,22,2016,77,4
2023,128,6,324,525,8,39,2016,184,3
2662,176,10,19731,233,6,32,2005,46,1
847,357,3,9592,92,7,49,2004,57,4
529,34,5,4735,300,2,50,2015,40,6
1209,20,8,23407,298,6,11,2014,1,7
597,190,5,20495,607,7,40,2016,33,5
903,423,3,23936,510,6,4,2018,70,3
1439,396,1,9144,88,4,13,2020,129,2
1251,143,10,20919,136,6,24,2021,23,1
228,264,4,2630,677,6,27,2005,84,6
1125,256,2,29176,491,9,14,2006,41,5
2004,296,3,26603,569,9,18,2002,72,1
702,204,2,6163,77,3,22,2015,168,1
1541,42,6,2145,192,3,36,2002,64,1
148,342,10,18802,563,3,38,2020,86,7
987,65,2,7753,474,10,4,2004,46,5
898,174,4,17584,322,7,48,2001,43,3
2799,172,3,28476,488,3,22,2019,110,3
1802,27,10,25457,134,3,38,2012,64,3
2307,443,9,13430,405,7,49,2015,93,7
1232,46,3,12506,178,3,11,2013,90,6
72,221,2,26812,436,2,8,2012,125,1
2554,226,4,12858,333,6,35,2015,43,7
2128,258,10,27259,174,6,36,2021,75,7
1556,296,7,21690,535,9,40,2021,7,7
791,209,7,14982,668,3,13,2006,69,2
156,391,1,8925,647,2,1,2015,2,4
610,369,10,20963,594,4,27,2005,34,1
2058,345,4,20067,610,10,20,2009,24,2
1621,67,2,17596,244,3,50,2013,102,4
2337,272,5,17946,316,8,31,2005,58,4
2094,297,3,1195,254,1,24,2011,85,5
1208,7,2,5999,164,10,22,2021,124,1
2586,79,4,3869,237,2,45,2001,170,6
1474,213,7,8039,420,7,30,2012,115,3
2634,148,5,16438,360,7,12,2017,163,7
1106,109,3,21821,403,5,14,2016,63,1
2732,220,2,28862,273,9,4,2010,30,2
2016,288,9,13727,649,4,8,2003,198,5
1129,411,1,6505,376,2,10,2013,165,5
1960,390,7,4818,205,5,9,2000,182,4
883,201,4,12082,344,10,26,2002,160,7
2364,277,5,1773,258,6,37,2011,117,2
455,213,6,24258,364,7,21,2016,160,5
2805,401,4,13649,524,10,9,2018,101,2
11,204,4,11921,178,4,44,2005,29,6
777,143,7,3696,661,6,3,2008,66,6
2045,53,2,18769,479,9,35,2010,172,6
1254,148,4,11322,520,3,9,2010,61,2
2897,40,8,7107,435,6,49,2020,88,6
20,234,8,15726,391,3,10,2017,90,2
2354,184,3,2070,537,6,32,2009,40,4
2818,102,8,2564,271,4,46,2020,25,5
2484,60,7,14667,599,10,6,2017,8,6
2816,435,7,1798,196,10,3,2006,33,1
2403,172,1,8177,653,8,16,2013,122,1
1223,365,5,18261,298,1,24,2014,4,7
704,164,1,24263,220,8,42,2004,37,2
963,442,8,2158,270,2,45,2014,197,6
2584,286,8,13026,141,6,37,2007,42,1
516,68,10,21096,241,7,45,2005,164,3
2984,289,9,23443,507,6,41,2015,1,2
500,193,1,20873,306,1,39,2014,158,2
1712,31,8,2975,438,9,38,2015,188,1
329,66,2,24532,616,8,47,2017,38,3
151,380,6,21968,92,8,48,2009,25,6
116,128,10,14305,299,6,39,2012,35,5
1682,357,6,28891,258,3,17,2001,150,4
1585,68,2,29471,134,9,5,2019,129,6
455,182,9,4383,563,9,38,2021,194,6
2339,276,8,23758,449,8,46,2008,149,6
230,107,5,7299,163,5,1,2019,41,3
1006,225,3,4986,262,8,1,2017,150,2
2351,449,1,29253,268,7,10,2010,56,3
331,133,7,4068,119,1,39,2006,85,3
421,149,3,6552,576,2,47,2002,48,4
2177,372,7,11699,367,10,48,2012,57,7
2941,136,6,24302,78,8,1,2021,99,4
915,28,3,20902,667,1,18,2006,38,2
91,173,5,21081,661,5,11,2008,115,6
1871,258,7,9885,212,7,16,2006,17,1
1664,166,9,26515,570,9,50,2014,15,5
1479,243,2,15175,521,2,29,2017,53,7
343,134,8,26012,450,2,1,2016,57,4
1578,114,6,26343,303,1,15,2020,106,5
2194,52,3,13466,168,2,41,2011,131,3
937,238,1,14963,558,4,24,2008,23,2
716,117,9,7148,571,4,26,2019,148,5
1252,171,7,16331,233,8,16,2007,24,4
2594,31,1,7967,403,5,28,2003,18,1
2924,214,1,10336,672,8,41,2021,119,2
821,231,6,21276,184,2,4,2004,104,1
506,18,2,5694,558,8,39,2004,26,4
2250,445,10,26519,581,10,42,2006,140,3
940,254,2,24136,699,3,16,2005,186,5
2245,77,5,27780,217,6,4,2007,101,5
1807,258,4,21261,185,7,2,2014,100,6
960,252,4,26953,624,5,49,2008,83,6
1613,265,2,5983,457,7,5,2010,182,4
2041,12,7,8177,242,4,42,2009,68,2
308,361,6,24544,373,7,9,2010,1,3
2045,47,10,3137,664,6,6,2007,29,2
2034,188,7,1732,476,6,11,2012,181,7
324,36,8,27013,582,7,47,2019,10,1
199,172,2,15231,238,5,9,2016,70,3
2715,173,4,24711,269,2,23,2019,146,5
1501,55,3,26403,672,5,1,2012,98,5
2392,171,4,14523,621,4,39,2012,119,1
623,85,2,20295,454,8,3,2002,95,6
2269,96,7,6440,353,8,33,2009,25,5
288,286,7,3901,274,1,45,2006,44,7
2489,204,1,18170,177,10,14,2017,97,2
836,346,1,27212,324,7,40,2015,148,6
1214,357,5,10241,502,7,35,2017,52,5
661,255,7,22048,125,1,40,2011,74,6
419,380,4,641,122,4,14,2015,9,6
793,230,1,26080,694,4,4,2005,54,6
1692,309,2,11285,423,6,37,2016,113,5
833,180,6,12977,137,4,1,2013,61,7
2715,3,2,9708,653,9,18,2011,21,1
102,324,10,4360,439,7,38,2018,13,4
1248,120,9,8006,116,10,39,2018,117,4
1252,282,6,17493,491,2,17,2020,184,2
2458,146,3,14339,411,3,46,2009,197,7
2795,72,7,12925,491,8,45,2000,163,6
1610,38,4,4592,538,4,43,2004,166,6
353,276,10,3032,326,5,17,2018,128,4
2586,24,7,6668,553,10,15,2017,35,6
1190,119,2,29901,507,4,4,2014,29,1
2953,335,2,8182,678,2,44,2006,116,2
2045,59,7,20544,94,6,38,2002,31,7
965,9,1,25078,166,8,31,2015,104,4
1296,420,4,15425,431,6,23,2006,30,2
1090,305,4,18493,307,6,7,2003,76,3
1388,18,9,23129,659,8,37,2016,41,3
1058,396,7,15394,526,6,4,2018,155,5
1110,361,7,24142,102,8,2,2016,115,6
2002,407,2,4269,568,8,49,2010,99,5
1827,373,10,21942,535,7,47,2019,108,4
2179,391,7,7536,98,2,44,2000,22,2
1412,316,10,8120,691,2,31,2002,149,7
409,266,9,2609,242,1,46,2021,69,1
2398,288,10,11792,358,9,37,2000,90,1
800,326,5,9385,454,4,36,2009,78,1
691,443,2,27208,623,10,25,2005,1,5
1471,70,9,29395,469,5,5,2016,99,3
1267,22,2,6133,486,9,33,2019,57,1
951,258,7,25364,648,9,1,2003,30,5
2108,212,2,9144,317,6,42,2004,10,1
2962,354,8,7923,625,7,3,2017,26,7
2475,78,4,17441,389,10,22,2011,108,6
577,188,9,24854,468,7,33,2000,87,5
1893,140,10,430,232,8,30,2001,16,5
2038,57,1,21447,290,4,44,2002,27,3
2740,111,9,11099,604,6,46,2013,109,2
1912,416,5,2895,490,5,16,2015,142,2
2446,312,9,179,557,8,16,2005,16,4
735,389,6,9516,469,7,40,2017,110,4
2728,257,3,18134,99,6,39,2010,188,1
2430,106,5,2878,392,9,32,2001,30,6
301,56,7,21060,475,3,21,2003,189,4
853,78,2,19559,131,6,50,2008,123,1
652,170,1,21349,518,4,30,2007,11,7
240,435,10,29095,363,3,32,2003,94,5
743,416,3,2246,341,4,15,2003,186,3
1381,103,2,6872,508,4,29,2001,71,1
1277,93,2,22681,594,8,34,2012,94,4
41,355,4,28224,569,3,26,2015,160,2
753,240,2,20051,269,1,15,2010,113,4
2190,53,7,13030,519,2,18,2007,87,6
1443,333,1,5211,316,1,4,2010,9,2
238,45,7,28816,417,10,23,2000,40,1
2177,409,7,2093,428,5,6,2002,200,7
2597,136,2,25942,592,5,2,2019,148,7
2830,131,7,8904,599,3,3,2018,8,4
41,409,6,29773,90,10,17,2017,164,6
151,194,1,22910,259,5,45,2015,65,5
722,2,8,4247,469,2,10,2003,121,7
756,139,9,12427,240,3,29,2014,130,5
1850,84,7,19588,366,2,37,2008,18,2
1767,113,10,6094,417,3,13,2008,185,3
1691,126,5,10675,533,6,29,2003,164,5
591,139,8,26261,553,1,13,2002,17,7
2266,118,5,29059,461,9,7,2012,156,7
2627,66,1,10470,168,9,18,2003,58,3
2238,329,5,3007,232,10,29,2003,49,2
2935,97,7,21053,555,10,44,2009,140,1
463,141,7,3268,123,2,8,2010,32,2
2638,101,5,19759,507,2,30,2007,66,1
702,72,4,21045,552,9,27,2008,35,1
2537,212,5,28536,359,10,25,2005,74,7
2513,113,9,845,454,8,9,2007,125,5
315,361,1,936,551,7,25,2006,179,6
1295,35,8,28247,181,3,12,2021,136,4
1360,197,8,24117,168,1,42,2005,67,7
2648,222,9,29054,467,1,20,2007,4,7
508,343,10,23169,592,7,16,2011,184,1
2439,6,2,15012,388,7,24,2016,113,3
273,91,5,27674,75,7,18,2005,69,4
1032,59,3,22648,240,3,27,2014,87,3
2421,72,8,620,415,2,24,2017,19,7
1725,212,5,22726,86,9,22,2015,186,3
2286,17,2,25640,616,5,8,2008,50,4
1411,344,6,4094,319,5,18,2000,192,4
464,381,7,29907,409,5,32,2007,30,4
164,383,2,2155,278,3,44,2003,191,1
2943,65,9,16541,261,7,7,2010,161,3
1847,136,9,20468,392,10,42,2021,22,1
2596,315,2,8486,304,2,22,2002,182,3
1550,424,9,16770,274,2,17,2004,31,7
1931,69,10,17372,570,5,4,2005,79,5
346,198,4,25323,216,3,20,2015,21,6
1024,112,2,4531,132,3,13,2001,46,4
2812,18,1,14737,632,3,29,2004,80,6
769,34,6,28659,680,1,14,2005,8,2
67,83,3,14479,113,5,27,2007,101,2
279,32,2,9317,469,9,16,2007,1,3
1563,30,3,14311,227,1,28,2000,54,6
642,53,10,721,536,4,31,2006,5,1
369,145,9,12459,526,4,15,2012,75,4
2821,302,1,18357,686,3,14,2011,109,7
2374,370,8,22569,222,8,35,2021,121,7
