city,date,rate,state
Bengaluru,2020-07-19,83.02,Karnataka
Bengaluru,2020-07-20,83.02,Karnataka
Bengaluru,2020-07-21,83.02,Karnataka
Bengaluru,2020-07-22,83.02,Karnataka
Bengaluru,2020-07-23,83.02,Karnataka
Bengaluru,2020-07-24,83.02,Karnataka
Bengaluru,2020-07-25,83.02,Karnataka
Bengaluru,2020-07-26,83.02,Karnataka
Bengaluru,2020-07-27,83.02,Karnataka
Bengaluru,2020-07-28,83.02,Karnataka
Bengaluru,2020-07-29,83.02,Karnataka
Bengaluru,2020-07-30,83.02,Karnataka
Bengaluru,2020-07-31,83.02,Karnataka
Bengaluru,2020-08-01,83.02,Karnataka
Bengaluru,2020-08-02,83.02,Karnataka
Bengaluru,2020-08-03,83.02,Karnataka
Bengaluru,2020-08-04,83.02,Karnataka
Bengaluru,2020-08-05,83.02,Karnataka
Bengaluru,2020-08-06,83.02,Karnataka
Bengaluru,2020-08-07,83.02,Karnataka
Bengaluru,2020-08-08,83.02,Karnataka
Bengaluru,2020-08-09,83.02,Karnataka
Bengaluru,2020-08-10,83.02,Karnataka
Bengaluru,2020-08-11,83.02,Karnataka
Bengaluru,2020-08-12,83.02,Karnataka
Bengaluru,2020-08-13,83.02,Karnataka
Bengaluru,2020-08-14,83.02,Karnataka
Bengaluru,2020-08-15,83.02,Karnataka
Bengaluru,2020-08-16,83.25,Karnataka
Bengaluru,2020-08-17,83.42,Karnataka
Bengaluru,2020-08-18,83.58,Karnataka
Bengaluru,2020-08-19,83.58,Karnataka
Bengaluru,2020-08-20,83.69,Karnataka
Bengaluru,2020-08-21,83.89,Karnataka
Bengaluru,2020-08-22,84.05,Karnataka
Bengaluru,2020-08-23,84.2,Karnataka
Bengaluru,2020-08-24,84.33,Karnataka
Bengaluru,2020-08-25,84.45,Karnataka
Bengaluru,2020-08-26,84.45,Karnataka
Bengaluru,2020-08-27,84.55,Karnataka
Bengaluru,2020-08-28,84.66,Karnataka
Bengaluru,2020-08-29,84.66,Karnataka
Bengaluru,2020-08-30,84.76,Karnataka
Bengaluru,2020-08-31,84.76,Karnataka
Bengaluru,2020-09-01,84.81,Karnataka
Bengaluru,2020-09-02,84.81,Karnataka
Bengaluru,2020-09-03,84.81,Karnataka
Bengaluru,2020-09-04,84.81,Karnataka
Bengaluru,2020-09-05,84.81,Karnataka
Bengaluru,2020-09-06,84.81,Karnataka
Bengaluru,2020-09-07,84.81,Karnataka
Bengaluru,2020-09-08,84.81,Karnataka
Bengaluru,2020-09-09,84.81,Karnataka
Bengaluru,2020-09-10,84.72,Karnataka
Bengaluru,2020-09-11,84.72,Karnataka
Bengaluru,2020-09-12,84.58,Karnataka
Bengaluru,2020-09-13,84.58,Karnataka
Bengaluru,2020-09-14,84.44,Karnataka
Bengaluru,2020-09-15,84.26,Karnataka
Bengaluru,2020-09-16,84.26,Karnataka
Bengaluru,2020-09-17,84.11,Karnataka
Bengaluru,2020-09-18,83.84,Karnataka
Bengaluru,2020-09-19,83.84,Karnataka
Bengaluru,2020-09-20,83.84,Karnataka
Bengaluru,2020-09-21,83.84,Karnataka
Bengaluru,2020-09-22,83.75,Karnataka
Bengaluru,2020-09-23,83.75,Karnataka
Bengaluru,2020-09-24,83.75,Karnataka
Bengaluru,2020-09-25,83.75,Karnataka
Bengaluru,2020-09-26,83.75,Karnataka
Bengaluru,2020-09-27,83.75,Karnataka
Bengaluru,2020-09-28,83.75,Karnataka
Bengaluru,2020-09-29,83.75,Karnataka
Bengaluru,2020-09-30,83.75,Karnataka
Bengaluru,2020-10-01,83.75,Karnataka
Bengaluru,2020-10-02,83.75,Karnataka
Bengaluru,2020-10-03,83.75,Karnataka
Bengaluru,2020-10-04,83.75,Karnataka
Bengaluru,2020-10-05,83.75,Karnataka
Bengaluru,2020-10-06,83.75,Karnataka
Bengaluru,2020-10-07,83.75,Karnataka
Bengaluru,2020-10-08,83.75,Karnataka
Bengaluru,2020-10-09,83.75,Karnataka
Bengaluru,2020-10-10,83.75,Karnataka
Bengaluru,2020-10-11,83.75,Karnataka
Bengaluru,2020-10-12,83.75,Karnataka
Bengaluru,2020-10-13,83.75,Karnataka
Bengaluru,2020-10-14,83.75,Karnataka
Bengaluru,2020-10-15,83.75,Karnataka
Bengaluru,2020-10-16,83.75,Karnataka
Bengaluru,2020-10-17,83.75,Karnataka
Bengaluru,2020-10-18,83.75,Karnataka
Bengaluru,2020-10-19,83.75,Karnataka
Bengaluru,2020-10-20,83.75,Karnataka
Bengaluru,2020-10-21,83.75,Karnataka
Bengaluru,2020-10-22,83.75,Karnataka
Bengaluru,2020-10-23,83.75,Karnataka
Bengaluru,2020-10-24,83.75,Karnataka
Bengaluru,2020-10-25,83.75,Karnataka
Bengaluru,2020-10-26,83.75,Karnataka
Bengaluru,2020-10-27,83.75,Karnataka
Bengaluru,2020-10-28,83.75,Karnataka
Bengaluru,2020-10-29,83.75,Karnataka
Bengaluru,2020-10-30,83.75,Karnataka
Bengaluru,2020-10-31,83.75,Karnataka
Bengaluru,2020-11-01,83.75,Karnataka
Bengaluru,2020-11-02,83.75,Karnataka
Bengaluru,2020-11-03,83.75,Karnataka
Bengaluru,2020-11-04,83.75,Karnataka
Bengaluru,2020-11-05,83.75,Karnataka
Bengaluru,2020-11-06,83.75,Karnataka
Bengaluru,2020-11-07,83.75,Karnataka
Bengaluru,2020-11-08,83.75,Karnataka
Bengaluru,2020-11-09,83.75,Karnataka
Bengaluru,2020-11-10,83.75,Karnataka
Bengaluru,2020-11-11,83.75,Karnataka
Bengaluru,2020-11-12,83.75,Karnataka
Bengaluru,2020-11-13,83.75,Karnataka
Bengaluru,2020-11-14,83.75,Karnataka
Bengaluru,2020-11-15,83.75,Karnataka
Bengaluru,2020-11-16,83.75,Karnataka
Bengaluru,2020-11-17,83.75,Karnataka
Bengaluru,2020-11-18,83.75,Karnataka
Bengaluru,2020-11-19,83.75,Karnataka
Bengaluru,2020-11-20,83.95,Karnataka
Bengaluru,2020-11-21,84.09,Karnataka
Bengaluru,2020-11-22,84.14,Karnataka
Bengaluru,2020-11-23,84.21,Karnataka
Bengaluru,2020-11-24,84.27,Karnataka
Bengaluru,2020-11-25,84.27,Karnataka
Bengaluru,2020-11-26,84.39,Karnataka
Bengaluru,2020-11-27,84.58,Karnataka
Bengaluru,2020-11-28,84.83,Karnataka
Bengaluru,2020-11-29,85.05,Karnataka
Bengaluru,2020-11-30,85.05,Karnataka
Bengaluru,2020-12-01,85.05,Karnataka
Bengaluru,2020-12-02,85.21,Karnataka
Bengaluru,2020-12-03,85.38,Karnataka
Bengaluru,2020-12-04,85.59,Karnataka
Bengaluru,2020-12-05,85.87,Karnataka
Bengaluru,2020-12-06,86.16,Karnataka
Bengaluru,2020-12-07,86.47,Karnataka
Bengaluru,2020-12-08,86.47,Karnataka
Bengaluru,2020-12-09,86.47,Karnataka
Bengaluru,2020-12-10,86.47,Karnataka
Bengaluru,2020-12-11,86.47,Karnataka
Bengaluru,2020-12-12,86.47,Karnataka
Bengaluru,2020-12-13,86.47,Karnataka
Bengaluru,2020-12-14,86.47,Karnataka
Bengaluru,2020-12-15,86.47,Karnataka
Bengaluru,2020-12-16,86.47,Karnataka
Bengaluru,2020-12-17,86.47,Karnataka
Bengaluru,2020-12-18,86.47,Karnataka
Bengaluru,2020-12-19,86.47,Karnataka
Bengaluru,2020-12-20,86.47,Karnataka
Bengaluru,2020-12-21,86.47,Karnataka
Bengaluru,2020-12-22,86.47,Karnataka
Bengaluru,2020-12-23,86.47,Karnataka
Bengaluru,2020-12-24,86.47,Karnataka
Bengaluru,2020-12-25,86.47,Karnataka
Bengaluru,2020-12-26,86.47,Karnataka
Bengaluru,2020-12-27,86.47,Karnataka
Bengaluru,2020-12-28,86.47,Karnataka
Bengaluru,2020-12-29,86.47,Karnataka
Bengaluru,2020-12-30,86.47,Karnataka
Bengaluru,2020-12-31,86.47,Karnataka
Delhi,2002-11-01,30.26,Delhi
Delhi,2002-11-16,29.57,Delhi
Delhi,2002-12-01,28.91,Delhi
Delhi,2003-01-03,29.93,Delhi
Delhi,2003-01-16,30.33,Delhi
Delhi,2003-02-01,30.71,Delhi
Delhi,2003-03-01,23.1,Delhi
Delhi,2003-03-16,33.49,Delhi
Delhi,2003-04-16,32.49,Delhi
Delhi,2003-04-26,31.49,Delhi
Delhi,2003-05-16,30.4,Delhi
Delhi,2003-06-01,30.3,Delhi
Delhi,2003-08-31,32.4,Delhi
Delhi,2003-10-16,31.7,Delhi
Delhi,2003-12-12,32.7,Delhi
Delhi,2003-12-31,33.7,Delhi
Delhi,2004-06-15,35.71,Delhi
Delhi,2004-07-31,36.81,Delhi
Delhi,2004-11-04,39.0,Delhi
Delhi,2004-11-15,37.84,Delhi
Delhi,2005-04-01,37.99,Delhi
Delhi,2005-06-20,40.49,Delhi
Delhi,2005-09-06,43.49,Delhi
Delhi,2006-06-05,47.51,Delhi
Delhi,2006-06-20,46.85,Delhi
Delhi,2006-11-30,44.85,Delhi
Delhi,2007-02-16,42.85,Delhi
Delhi,2007-06-06,43.52,Delhi
Delhi,2008-02-15,45.52,Delhi
Delhi,2008-05-24,45.56,Delhi
Delhi,2008-06-06,50.56,Delhi
Delhi,2008-07-16,50.62,Delhi
Delhi,2008-12-06,45.62,Delhi
Delhi,2009-01-29,40.62,Delhi
Delhi,2009-07-02,44.72,Delhi
Delhi,2010-02-27,47.43,Delhi
Delhi,2010-04-01,47.93,Delhi
Delhi,2010-06-26,51.43,Delhi
Delhi,2010-09-08,51.56,Delhi
Delhi,2010-09-21,51.83,Delhi
Delhi,2010-10-17,52.59,Delhi
Delhi,2010-11-09,52.91,Delhi
Delhi,2010-12-16,55.87,Delhi
Delhi,2011-01-16,58.37,Delhi
Delhi,2011-05-15,63.37,Delhi
Delhi,2011-07-01,63.7,Delhi
Delhi,2011-09-16,66.84,Delhi
Delhi,2011-11-04,68.64,Delhi
Delhi,2011-11-16,66.42,Delhi
Delhi,2011-12-01,65.64,Delhi
Delhi,2012-05-24,73.18,Delhi
Delhi,2012-05-29,71.92,Delhi
Delhi,2012-06-03,71.16,Delhi
Delhi,2012-06-18,70.24,Delhi
Delhi,2012-06-29,67.78,Delhi
Delhi,2012-07-24,68.48,Delhi
Delhi,2012-08-01,68.46,Delhi
Delhi,2012-10-09,67.9,Delhi
Delhi,2012-10-27,68.19,Delhi
Delhi,2012-11-16,67.24,Delhi
Delhi,2013-01-16,67.56,Delhi
Delhi,2013-01-18,67.26,Delhi
Delhi,2013-02-16,69.06,Delhi
Delhi,2013-03-02,70.74,Delhi
Delhi,2013-03-16,68.34,Delhi
Delhi,2013-04-02,67.29,Delhi
Delhi,2013-04-16,66.09,Delhi
Delhi,2013-05-01,63.09,Delhi
Delhi,2013-06-01,63.99,Delhi
Delhi,2013-06-16,66.39,Delhi
Delhi,2013-06-29,68.58,Delhi
Delhi,2013-07-15,70.44,Delhi
Delhi,2013-08-01,71.28,Delhi
Delhi,2013-09-01,74.1,Delhi
Delhi,2013-09-14,76.06,Delhi
Delhi,2013-10-01,72.4,Delhi
Delhi,2013-11-01,71.02,Delhi
Delhi,2013-12-21,71.52,Delhi
Delhi,2014-01-04,72.43,Delhi
Delhi,2014-03-01,73.16,Delhi
Delhi,2014-04-01,72.26,Delhi
Delhi,2014-04-16,71.41,Delhi
Delhi,2014-06-07,71.51,Delhi
Delhi,2014-06-25,71.56,Delhi
Delhi,2014-07-01,73.6,Delhi
Delhi,2014-08-01,72.51,Delhi
Delhi,2014-08-15,70.33,Delhi
Delhi,2014-08-31,68.51,Delhi
Delhi,2014-10-01,67.86,Delhi
Delhi,2014-10-15,66.65,Delhi
Delhi,2014-11-01,64.24,Delhi
Delhi,2014-12-01,63.33,Delhi
Delhi,2014-12-16,61.33,Delhi
Delhi,2015-01-17,58.91,Delhi
Delhi,2015-02-04,56.49,Delhi
Delhi,2015-02-16,57.31,Delhi
Delhi,2015-03-01,60.49,Delhi
Delhi,2015-04-02,60.0,Delhi
Delhi,2015-04-15,59.2,Delhi
Delhi,2015-05-01,63.16,Delhi
Delhi,2015-05-16,66.29,Delhi
Delhi,2015-06-16,66.93,Delhi
Delhi,2015-07-01,66.62,Delhi
Delhi,2015-07-15,66.9,Delhi
Delhi,2015-08-01,64.47,Delhi
Delhi,2015-08-15,63.2,Delhi
Delhi,2015-09-01,61.2,Delhi
Delhi,2015-11-01,60.7,Delhi
Delhi,2015-11-16,61.06,Delhi
Delhi,2015-12-01,60.48,Delhi
Delhi,2015-12-16,59.98,Delhi
Delhi,2016-01-01,59.35,Delhi
Delhi,2016-01-16,59.03,Delhi
Delhi,2016-01-19,59.99,Delhi
Delhi,2016-02-01,59.95,Delhi
Delhi,2016-02-17,59.63,Delhi
Delhi,2016-03-01,56.61,Delhi
Delhi,2016-03-17,59.68,Delhi
Delhi,2016-04-05,61.87,Delhi
Delhi,2016-04-16,61.13,Delhi
Delhi,2016-05-01,62.19,Delhi
Delhi,2016-05-17,63.02,Delhi
Delhi,2016-06-01,65.6,Delhi
Delhi,2016-06-16,65.65,Delhi
Delhi,2016-07-01,64.76,Delhi
Delhi,2016-07-15,62.56,Delhi
Delhi,2016-08-01,61.14,Delhi
Delhi,2016-08-15,60.14,Delhi
Delhi,2016-09-01,63.52,Delhi
Delhi,2016-09-15,64.29,Delhi
Delhi,2016-10-01,64.66,Delhi
Delhi,2016-10-05,64.8,Delhi
Delhi,2016-10-15,66.53,Delhi
Delhi,2016-11-06,67.7,Delhi
Delhi,2016-11-16,66.01,Delhi
Delhi,2016-12-17,69.13,Delhi
Delhi,2017-01-01,70.79,Delhi
Delhi,2017-01-16,71.33,Delhi
Delhi,2017-04-01,66.01,Delhi
Delhi,2017-04-16,68.26,Delhi
Delhi,2017-05-01,68.28,Delhi
Delhi,2017-05-16,65.53,Delhi
Delhi,2017-06-01,67.12,Delhi
Delhi,2017-06-16,65.48,Delhi
Delhi,2017-06-19,64.69,Delhi
Delhi,2017-06-20,64.55,Delhi
Delhi,2017-06-21,64.59,Delhi
Delhi,2017-06-22,64.44,Delhi
Delhi,2017-06-23,64.23,Delhi
Delhi,2017-06-26,63.59,Delhi
Delhi,2017-06-27,63.46,Delhi
Delhi,2017-06-28,63.5,Delhi
Delhi,2017-06-29,63.47,Delhi
Delhi,2017-06-30,63.35,Delhi
Delhi,2017-07-03,63.17,Delhi
Delhi,2017-07-04,63.08,Delhi
Delhi,2017-07-05,63.12,Delhi
Delhi,2017-07-06,63.19,Delhi
Delhi,2017-07-07,63.33,Delhi
Delhi,2017-07-10,63.87,Delhi
Delhi,2017-07-11,63.93,Delhi
Delhi,2017-07-12,63.97,Delhi
Delhi,2017-07-13,63.91,Delhi
Delhi,2017-07-14,63.89,Delhi
Delhi,2017-07-17,64.19,Delhi
Delhi,2017-07-18,64.21,Delhi
Delhi,2017-07-19,64.25,Delhi
Delhi,2017-07-20,64.29,Delhi
Delhi,2017-07-21,64.28,Delhi
Delhi,2017-07-24,64.57,Delhi
Delhi,2017-07-25,64.61,Delhi
Delhi,2017-07-26,64.57,Delhi
Delhi,2017-07-27,64.59,Delhi
Delhi,2017-07-28,64.69,Delhi
Delhi,2017-07-31,65.26,Delhi
Delhi,2017-08-01,65.44,Delhi
Delhi,2017-08-02,65.47,Delhi
Delhi,2017-08-04,66.0,Delhi
Delhi,2017-08-07,66.7,Delhi
Delhi,2017-08-08,66.75,Delhi
Delhi,2017-08-09,66.81,Delhi
Delhi,2017-08-10,66.96,Delhi
Delhi,2017-08-11,67.27,Delhi
Delhi,2017-08-14,67.99,Delhi
Delhi,2017-08-16,68.14,Delhi
Delhi,2017-08-17,68.24,Delhi
Delhi,2017-08-18,68.29,Delhi
Delhi,2017-08-21,68.58,Delhi
Delhi,2017-08-22,68.67,Delhi
Delhi,2017-08-23,68.77,Delhi
Delhi,2017-08-24,68.88,Delhi
Delhi,2017-08-28,69.13,Delhi
Delhi,2017-08-29,69.12,Delhi
Delhi,2017-08-30,69.16,Delhi
Delhi,2017-08-31,69.19,Delhi
Delhi,2017-09-01,69.26,Delhi
Delhi,2017-09-04,69.64,Delhi
Delhi,2017-09-05,69.71,Delhi
Delhi,2017-09-07,69.8,Delhi
Delhi,2017-09-08,69.89,Delhi
Delhi,2017-09-11,70.28,Delhi
Delhi,2017-09-12,70.38,Delhi
Delhi,2017-09-13,70.35,Delhi
Delhi,2017-09-14,70.39,Delhi
Delhi,2017-09-15,70.43,Delhi
Delhi,2017-09-19,70.49,Delhi
Delhi,2017-09-20,70.52,Delhi
Delhi,2017-09-21,70.49,Delhi
Delhi,2017-09-22,70.47,Delhi
Delhi,2017-09-25,70.38,Delhi
Delhi,2017-09-26,70.41,Delhi
Delhi,2017-09-27,70.38,Delhi
Delhi,2017-09-28,70.46,Delhi
Delhi,2017-09-29,70.56,Delhi
Delhi,2017-10-03,70.81,Delhi
Delhi,2017-10-04,68.38,Delhi
Delhi,2017-10-05,68.35,Delhi
Delhi,2017-10-06,68.36,Delhi
Delhi,2017-10-09,68.42,Delhi
Delhi,2017-10-10,68.45,Delhi
Delhi,2017-10-11,68.48,Delhi
Delhi,2017-10-12,68.42,Delhi
Delhi,2017-10-13,68.43,Delhi
Delhi,2017-10-16,68.26,Delhi
Delhi,2017-10-17,68.23,Delhi
Delhi,2017-10-18,68.26,Delhi
Delhi,2017-10-25,68.62,Delhi
Delhi,2017-10-26,68.65,Delhi
Delhi,2017-10-30,69.04,Delhi
Delhi,2017-10-31,69.13,Delhi
Delhi,2017-11-01,69.14,Delhi
Delhi,2017-11-02,69.25,Delhi
Delhi,2017-11-03,69.34,Delhi
Delhi,2017-11-06,69.77,Delhi
Delhi,2017-11-07,69.8,Delhi
Delhi,2017-11-09,69.85,Delhi
Delhi,2017-11-10,69.93,Delhi
Delhi,2017-11-13,69.86,Delhi
Delhi,2017-11-14,69.73,Delhi
Delhi,2017-11-15,69.68,Delhi
Delhi,2017-11-16,69.65,Delhi
Delhi,2017-11-17,69.61,Delhi
Delhi,2017-11-20,69.59,Delhi
Delhi,2017-11-21,69.53,Delhi
Delhi,2017-11-22,69.48,Delhi
Delhi,2017-11-23,69.43,Delhi
Delhi,2017-11-24,69.41,Delhi
Delhi,2017-11-27,69.36,Delhi
Delhi,2017-11-28,69.26,Delhi
Delhi,2017-11-29,69.34,Delhi
Delhi,2017-11-30,69.24,Delhi
Delhi,2017-12-01,69.22,Delhi
Delhi,2017-12-05,69.33,Delhi
Delhi,2017-12-06,69.24,Delhi
Delhi,2017-12-07,69.23,Delhi
Delhi,2017-12-08,69.19,Delhi
Delhi,2017-12-11,69.2,Delhi
Delhi,2017-12-12,69.09,Delhi
Delhi,2017-12-13,69.07,Delhi
Delhi,2017-12-15,69.1,Delhi
Delhi,2017-12-18,69.27,Delhi
Delhi,2017-12-19,69.35,Delhi
Delhi,2017-12-20,69.43,Delhi
Delhi,2017-12-21,69.42,Delhi
Delhi,2017-12-22,69.5,Delhi
Delhi,2017-12-26,69.71,Delhi
Delhi,2017-12-27,69.72,Delhi
Delhi,2017-12-28,69.81,Delhi
Delhi,2017-12-29,69.9,Delhi
Delhi,2018-01-01,70.05,Delhi
Delhi,2018-01-02,69.97,Delhi
Delhi,2018-01-03,70.05,Delhi
Delhi,2018-01-05,70.07,Delhi
Delhi,2018-01-08,77.18,Delhi
Delhi,2018-01-08,70.5,Delhi
Delhi,2018-01-09,70.55,Delhi
Delhi,2018-01-10,70.62,Delhi
Delhi,2018-01-11,70.66,Delhi
Delhi,2018-01-12,70.72,Delhi
Delhi,2018-01-15,71.16,Delhi
Delhi,2018-01-16,71.25,Delhi
Delhi,2018-01-17,71.37,Delhi
Delhi,2018-01-18,71.54,Delhi
Delhi,2018-01-19,71.68,Delhi
Delhi,2018-01-22,72.21,Delhi
Delhi,2018-01-23,72.36,Delhi
Delhi,2018-01-24,72.41,Delhi
Delhi,2018-01-25,72.47,Delhi
Delhi,2018-01-29,72.82,Delhi
Delhi,2018-01-30,72.9,Delhi
Delhi,2018-02-01,73.03,Delhi
Delhi,2018-02-02,73.08,Delhi
Delhi,2018-02-05,73.29,Delhi
Delhi,2018-02-06,73.36,Delhi
Delhi,2018-02-08,73.35,Delhi
Delhi,2018-02-09,73.33,Delhi
Delhi,2018-02-12,72.99,Delhi
Delhi,2018-02-13,72.92,Delhi
Delhi,2018-02-15,72.77,Delhi
Delhi,2018-02-16,72.5,Delhi
Delhi,2018-02-19,71.9,Delhi
Delhi,2018-02-20,71.71,Delhi
Delhi,2018-02-21,71.7,Delhi
Delhi,2018-02-22,71.68,Delhi
Delhi,2018-02-23,71.59,Delhi
Delhi,2018-02-26,71.51,Delhi
Delhi,2018-02-27,71.49,Delhi
Delhi,2018-03-01,71.63,Delhi
Delhi,2018-03-02,71.81,Delhi
Delhi,2018-03-05,72.38,Delhi
Delhi,2018-03-06,72.45,Delhi
Delhi,2018-03-09,72.49,Delhi
Delhi,2018-03-12,72.51,Delhi
Delhi,2018-03-13,72.53,Delhi
Delhi,2018-03-15,72.51,Delhi
Delhi,2018-03-16,72.43,Delhi
Delhi,2018-03-19,72.25,Delhi
Delhi,2018-03-20,72.26,Delhi
Delhi,2018-03-22,72.32,Delhi
Delhi,2018-03-23,72.36,Delhi
Delhi,2018-03-26,72.85,Delhi
Delhi,2018-03-27,72.96,Delhi
Delhi,2018-03-29,73.14,Delhi
Delhi,2018-03-30,73.37,Delhi
Delhi,2018-04-02,73.86,Delhi
Delhi,2018-04-03,73.99,Delhi
Delhi,2018-04-05,74.02,Delhi
Delhi,2018-04-09,74.03,Delhi
Delhi,2018-04-10,74.02,Delhi
Delhi,2018-04-12,73.98,Delhi
Delhi,2018-04-13,73.95,Delhi
Delhi,2018-04-16,74.06,Delhi
Delhi,2018-04-19,74.11,Delhi
Delhi,2018-04-20,74.12,Delhi
Delhi,2018-04-23,74.54,Delhi
Delhi,2018-04-24,74.67,Delhi
Delhi,2018-05-14,74.84,Delhi
Delhi,2018-05-15,74.99,Delhi
Delhi,2018-05-16,75.14,Delhi
Delhi,2018-05-17,75.36,Delhi
Delhi,2018-05-18,74.84,Delhi
Delhi,2018-05-21,76.61,Delhi
Delhi,2018-05-22,76.91,Delhi
Delhi,2018-05-23,77.21,Delhi
Delhi,2018-05-24,77.51,Delhi
Delhi,2018-05-25,77.87,Delhi
Delhi,2018-05-26,78.01,Delhi
Delhi,2018-05-27,78.16,Delhi
Delhi,2018-05-28,78.31,Delhi
Delhi,2018-05-29,78.47,Delhi
Delhi,2018-05-31,78.39,Delhi
Delhi,2018-06-01,78.33,Delhi
Delhi,2018-06-02,78.24,Delhi
Delhi,2018-06-03,78.15,Delhi
Delhi,2018-06-04,78.0,Delhi
Delhi,2018-06-05,77.87,Delhi
Delhi,2018-06-06,77.76,Delhi
Delhi,2018-06-07,77.67,Delhi
Delhi,2018-06-08,77.46,Delhi
Delhi,2018-06-09,77.06,Delhi
Delhi,2018-06-10,76.82,Delhi
Delhi,2018-06-11,76.62,Delhi
Delhi,2018-06-12,76.47,Delhi
Delhi,2018-06-15,76.39,Delhi
Delhi,2018-06-19,76.31,Delhi
Delhi,2018-06-21,76.2,Delhi
Delhi,2018-06-22,76.06,Delhi
Delhi,2018-06-23,75.97,Delhi
Delhi,2018-06-24,75.83,Delhi
Delhi,2018-06-25,75.73,Delhi
Delhi,2018-06-26,75.59,Delhi
Delhi,2018-07-05,75.75,Delhi
Delhi,2018-07-06,75.89,Delhi
Delhi,2018-07-09,76.4,Delhi
Delhi,2018-07-10,76.57,Delhi
Delhi,2018-07-12,76.63,Delhi
Delhi,2018-07-13,76.8,Delhi
Delhi,2018-07-16,76.88,Delhi
Delhi,2018-07-20,76.66,Delhi
Delhi,2018-07-23,76.34,Delhi
Delhi,2018-07-24,76.27,Delhi
Delhi,2018-07-30,76.29,Delhi
Delhi,2018-07-31,76.35,Delhi
Delhi,2018-08-02,76.47,Delhi
Delhi,2018-08-03,76.54,Delhi
Delhi,2018-08-06,77.01,Delhi
Delhi,2018-08-07,77.1,Delhi
Delhi,2018-08-13,77.18,Delhi
Delhi,2018-08-16,77.24,Delhi
Delhi,2018-08-20,77.54,Delhi
Delhi,2018-08-21,77.63,Delhi
Delhi,2018-08-24,77.72,Delhi
Delhi,2018-08-25,71.99,Delhi
Delhi,2018-08-26,72.07,Delhi
Delhi,2018-08-27,77.96,Delhi
Delhi,2018-08-28,78.1,Delhi
Delhi,2018-08-29,78.23,Delhi
Delhi,2018-08-30,78.35,Delhi
Delhi,2018-08-31,78.57,Delhi
Delhi,2018-09-03,79.24,Delhi
Delhi,2018-09-04,79.4,Delhi
Delhi,2018-09-06,79.6,Delhi
Delhi,2018-09-07,80.08,Delhi
Delhi,2018-09-10,80.82,Delhi
Delhi,2018-09-11,80.96,Delhi
Delhi,2018-09-13,81.09,Delhi
Delhi,2018-09-14,81.37,Delhi
Delhi,2018-09-15,81.72,Delhi
Delhi,2018-09-16,82.0,Delhi
Delhi,2018-09-17,82.15,Delhi
Delhi,2018-09-18,82.25,Delhi
Delhi,2018-09-20,82.31,Delhi
Delhi,2018-09-21,82.41,Delhi
Delhi,2018-09-23,82.7,Delhi
Delhi,2018-09-24,82.81,Delhi
Delhi,2018-09-25,82.95,Delhi
Delhi,2018-09-27,83.09,Delhi
Delhi,2018-09-28,83.31,Delhi
Delhi,2018-09-30,83.58,Delhi
Delhi,2018-10-01,83.81,Delhi
Delhi,2018-10-02,83.92,Delhi
Delhi,2018-10-04,84.06,Delhi
Delhi,2018-10-05,81.56,Delhi
Delhi,2018-10-06,81.74,Delhi
Delhi,2018-10-07,81.88,Delhi
Delhi,2018-10-08,82.09,Delhi
Delhi,2018-10-09,82.32,Delhi
Delhi,2018-10-11,82.42,Delhi
Delhi,2018-10-12,82.54,Delhi
Delhi,2018-10-13,82.72,Delhi
Delhi,2018-10-14,82.78,Delhi
Delhi,2018-10-16,82.89,Delhi
Delhi,2018-10-18,82.68,Delhi
Delhi,2018-10-19,82.44,Delhi
Delhi,2018-10-20,82.05,Delhi
Delhi,2018-10-22,81.5,Delhi
Delhi,2018-10-23,81.4,Delhi
Delhi,2018-10-24,81.31,Delhi
Delhi,2018-10-25,81.16,Delhi
Delhi,2018-10-26,80.91,Delhi
Delhi,2018-10-29,79.81,Delhi
Delhi,2018-10-30,79.61,Delhi
Delhi,2018-11-01,79.43,Delhi
Delhi,2018-11-02,79.25,Delhi
Delhi,2018-11-05,78.65,Delhi
Delhi,2018-11-06,78.51,Delhi
Delhi,2018-11-12,77.65,Delhi
Delhi,2018-11-13,77.52,Delhi
Delhi,2018-11-15,77.37,Delhi
Delhi,2018-11-16,77.19,Delhi
Delhi,2018-11-19,76.61,Delhi
Delhi,2018-11-20,76.47,Delhi
Delhi,2018-11-22,76.06,Delhi
Delhi,2018-11-23,75.66,Delhi
Delhi,2018-11-26,74.58,Delhi
Delhi,2018-11-27,74.16,Delhi
Delhi,2018-11-28,73.66,Delhi
Delhi,2018-11-29,73.33,Delhi
Delhi,2018-11-30,72.96,Delhi
Delhi,2018-12-01,72.61,Delhi
Delhi,2018-12-02,72.3,Delhi
Delhi,2018-12-03,71.99,Delhi
Delhi,2018-12-04,71.78,Delhi
Delhi,2018-12-06,71.38,Delhi
Delhi,2018-12-07,70.98,Delhi
Delhi,2018-12-10,70.37,Delhi
Delhi,2018-12-11,70.2,Delhi
Delhi,2018-12-13,70.29,Delhi
Delhi,2018-12-17,70.53,Delhi
Delhi,2018-12-18,70.63,Delhi
Delhi,2018-12-21,70.46,Delhi
Delhi,2018-12-24,69.86,Delhi
Delhi,2018-12-25,69.79,Delhi
Delhi,2018-12-27,69.74,Delhi
Delhi,2018-12-28,69.55,Delhi
Delhi,2018-12-31,68.84,Delhi
